codigo;nombre;referencia;categoria;subcategoria;ubicacion;stock;stock_min;unidad;proveedor;coste_unitario;notas;__source;qr_id;qr_url;etiqueta_pdf;actualizado
THM24x130;Tornillo hexagonal M24x130mm;THM24x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x130;#inventario?qr=THM24x130;;2025-10-08T06:06:24Z
TOH24x130;Tornillo hexagonal M24x130mm;TOH24x130;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x130;#inventario?qr=TOH24x130;;2025-10-08T06:06:24Z
THM24x140;Tornillo hexagonal M24x140mm;THM24x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x140;#inventario?qr=THM24x140;;2025-10-08T06:06:24Z
TOH24x140;Tornillo hexagonal M24x140mm;TOH24x140;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x140;#inventario?qr=TOH24x140;;2025-10-08T06:06:24Z
THM24x150;Tornillo hexagonal M24x150mm;THM24x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x150;#inventario?qr=THM24x150;;2025-10-08T06:06:24Z
TOH24x150;Tornillo hexagonal M24x150mm;TOH24x150;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x150;#inventario?qr=TOH24x150;;2025-10-08T06:06:24Z
THM24x15;Tornillo hexagonal M24x15mm;THM24x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x15;#inventario?qr=THM24x15;;2025-10-08T06:06:24Z
TOH24x15;Tornillo hexagonal M24x15mm;TOH24x15;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x15;#inventario?qr=TOH24x15;;2025-10-08T06:06:24Z
THM24x160;Tornillo hexagonal M24x160mm;THM24x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x160;#inventario?qr=THM24x160;;2025-10-08T06:06:24Z
TOH24x160;Tornillo hexagonal M24x160mm;TOH24x160;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x160;#inventario?qr=TOH24x160;;2025-10-08T06:06:24Z
THM24x20;Tornillo hexagonal M24x20mm;THM24x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x20;#inventario?qr=THM24x20;;2025-10-08T06:06:24Z
TOH24x20;Tornillo hexagonal M24x20mm;TOH24x20;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x20;#inventario?qr=TOH24x20;;2025-10-08T06:06:24Z
THM24x25;Tornillo hexagonal M24x25mm;THM24x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x25;#inventario?qr=THM24x25;;2025-10-08T06:06:24Z
TOH24x25;Tornillo hexagonal M24x25mm;TOH24x25;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x25;#inventario?qr=TOH24x25;;2025-10-08T06:06:24Z
THM24x30;Tornillo hexagonal M24x30mm;THM24x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x30;#inventario?qr=THM24x30;;2025-10-08T06:06:24Z
TOH24x30;Tornillo hexagonal M24x30mm;TOH24x30;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x30;#inventario?qr=TOH24x30;;2025-10-08T06:06:24Z
THM24x35;Tornillo hexagonal M24x35mm;THM24x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x35;#inventario?qr=THM24x35;;2025-10-08T06:06:24Z
TOH24x35;Tornillo hexagonal M24x35mm;TOH24x35;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x35;#inventario?qr=TOH24x35;;2025-10-08T06:06:24Z
THM24x40;Tornillo hexagonal M24x40mm;THM24x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x40;#inventario?qr=THM24x40;;2025-10-08T06:06:24Z
TOH24x40;Tornillo hexagonal M24x40mm;TOH24x40;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x40;#inventario?qr=TOH24x40;;2025-10-08T06:06:24Z
THM24x45;Tornillo hexagonal M24x45mm;THM24x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x45;#inventario?qr=THM24x45;;2025-10-08T06:06:24Z
TOH24x45;Tornillo hexagonal M24x45mm;TOH24x45;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x45;#inventario?qr=TOH24x45;;2025-10-08T06:06:24Z
THM24x50;Tornillo hexagonal M24x50mm;THM24x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x50;#inventario?qr=THM24x50;;2025-10-08T06:06:24Z
TOH24x50;Tornillo hexagonal M24x50mm;TOH24x50;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x50;#inventario?qr=TOH24x50;;2025-10-08T06:06:24Z
THM24x55;Tornillo hexagonal M24x55mm;THM24x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x55;#inventario?qr=THM24x55;;2025-10-08T06:06:24Z
TOH24x55;Tornillo hexagonal M24x55mm;TOH24x55;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x55;#inventario?qr=TOH24x55;;2025-10-08T06:06:24Z
THM24x60;Tornillo hexagonal M24x60mm;THM24x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x60;#inventario?qr=THM24x60;;2025-10-08T06:06:24Z
TOH24x60;Tornillo hexagonal M24x60mm;TOH24x60;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x60;#inventario?qr=TOH24x60;;2025-10-08T06:06:24Z
THM24x65;Tornillo hexagonal M24x65mm;THM24x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x65;#inventario?qr=THM24x65;;2025-10-08T06:06:24Z
TOH24x65;Tornillo hexagonal M24x65mm;TOH24x65;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x65;#inventario?qr=TOH24x65;;2025-10-08T06:06:24Z
THM24x70;Tornillo hexagonal M24x70mm;THM24x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x70;#inventario?qr=THM24x70;;2025-10-08T06:06:24Z
TOH24x70;Tornillo hexagonal M24x70mm;TOH24x70;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x70;#inventario?qr=TOH24x70;;2025-10-08T06:06:24Z
THM24x75;Tornillo hexagonal M24x75mm;THM24x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x75;#inventario?qr=THM24x75;;2025-10-08T06:06:24Z
TOH24x75;Tornillo hexagonal M24x75mm;TOH24x75;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x75;#inventario?qr=TOH24x75;;2025-10-08T06:06:24Z
THM24x80;Tornillo hexagonal M24x80mm;THM24x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x80;#inventario?qr=THM24x80;;2025-10-08T06:06:24Z
TOH24x80;Tornillo hexagonal M24x80mm;TOH24x80;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x80;#inventario?qr=TOH24x80;;2025-10-08T06:06:24Z
THM24x85;Tornillo hexagonal M24x85mm;THM24x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x85;#inventario?qr=THM24x85;;2025-10-08T06:06:24Z
TOH24x85;Tornillo hexagonal M24x85mm;TOH24x85;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x85;#inventario?qr=TOH24x85;;2025-10-08T06:06:24Z
THM24x90;Tornillo hexagonal M24x90mm;THM24x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x90;#inventario?qr=THM24x90;;2025-10-08T06:06:24Z
TOH24x90;Tornillo hexagonal M24x90mm;TOH24x90;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x90;#inventario?qr=TOH24x90;;2025-10-08T06:06:24Z
THM24x95;Tornillo hexagonal M24x95mm;THM24x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM24x95;#inventario?qr=THM24x95;;2025-10-08T06:06:24Z
TOH24x95;Tornillo hexagonal M24x95mm;TOH24x95;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH24x95;#inventario?qr=TOH24x95;;2025-10-08T06:06:24Z
THM4x100;Tornillo hexagonal M4x100mm;THM4x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x100;#inventario?qr=THM4x100;;2025-10-08T06:06:24Z
TOH4x100;Tornillo hexagonal M4x100mm;TOH4x100;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x100;#inventario?qr=TOH4x100;;2025-10-08T06:06:24Z
THM4x10;Tornillo hexagonal M4x10mm;THM4x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x10;#inventario?qr=THM4x10;;2025-10-08T06:06:24Z
TOH4x10;Tornillo hexagonal M4x10mm;TOH4x10;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x10;#inventario?qr=TOH4x10;;2025-10-08T06:06:24Z
THM4x110;Tornillo hexagonal M4x110mm;THM4x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x110;#inventario?qr=THM4x110;;2025-10-08T06:06:24Z
TOH4x110;Tornillo hexagonal M4x110mm;TOH4x110;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x110;#inventario?qr=TOH4x110;;2025-10-08T06:06:24Z
THM4x120;Tornillo hexagonal M4x120mm;THM4x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x120;#inventario?qr=THM4x120;;2025-10-08T06:06:24Z
TOH4x120;Tornillo hexagonal M4x120mm;TOH4x120;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x120;#inventario?qr=TOH4x120;;2025-10-08T06:06:24Z
THM4x130;Tornillo hexagonal M4x130mm;THM4x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x130;#inventario?qr=THM4x130;;2025-10-08T06:06:24Z
TOH4x130;Tornillo hexagonal M4x130mm;TOH4x130;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x130;#inventario?qr=TOH4x130;;2025-10-08T06:06:24Z
THM4x140;Tornillo hexagonal M4x140mm;THM4x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x140;#inventario?qr=THM4x140;;2025-10-08T06:06:24Z
TOH4x140;Tornillo hexagonal M4x140mm;TOH4x140;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x140;#inventario?qr=TOH4x140;;2025-10-08T06:06:24Z
THM4x150;Tornillo hexagonal M4x150mm;THM4x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x150;#inventario?qr=THM4x150;;2025-10-08T06:06:24Z
TOH4x150;Tornillo hexagonal M4x150mm;TOH4x150;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x150;#inventario?qr=TOH4x150;;2025-10-08T06:06:24Z
THM4x15;Tornillo hexagonal M4x15mm;THM4x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x15;#inventario?qr=THM4x15;;2025-10-08T06:06:24Z
TOH4x15;Tornillo hexagonal M4x15mm;TOH4x15;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x15;#inventario?qr=TOH4x15;;2025-10-08T06:06:24Z
THM4x160;Tornillo hexagonal M4x160mm;THM4x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x160;#inventario?qr=THM4x160;;2025-10-08T06:06:24Z
TOH4x160;Tornillo hexagonal M4x160mm;TOH4x160;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x160;#inventario?qr=TOH4x160;;2025-10-08T06:06:24Z
THM4x20;Tornillo hexagonal M4x20mm;THM4x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x20;#inventario?qr=THM4x20;;2025-10-08T06:06:24Z
TOH4x20;Tornillo hexagonal M4x20mm;TOH4x20;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x20;#inventario?qr=TOH4x20;;2025-10-08T06:06:24Z
THM4x25;Tornillo hexagonal M4x25mm;THM4x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x25;#inventario?qr=THM4x25;;2025-10-08T06:06:24Z
TOH4x25;Tornillo hexagonal M4x25mm;TOH4x25;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x25;#inventario?qr=TOH4x25;;2025-10-08T06:06:24Z
THM4x30;Tornillo hexagonal M4x30mm;THM4x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x30;#inventario?qr=THM4x30;;2025-10-08T06:06:24Z
TOH4x30;Tornillo hexagonal M4x30mm;TOH4x30;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x30;#inventario?qr=TOH4x30;;2025-10-08T06:06:24Z
THM4x35;Tornillo hexagonal M4x35mm;THM4x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x35;#inventario?qr=THM4x35;;2025-10-08T06:06:24Z
TOH4x35;Tornillo hexagonal M4x35mm;TOH4x35;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x35;#inventario?qr=TOH4x35;;2025-10-08T06:06:24Z
THM4x40;Tornillo hexagonal M4x40mm;THM4x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x40;#inventario?qr=THM4x40;;2025-10-08T06:06:24Z
TOH4x40;Tornillo hexagonal M4x40mm;TOH4x40;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x40;#inventario?qr=TOH4x40;;2025-10-08T06:06:24Z
THM4x45;Tornillo hexagonal M4x45mm;THM4x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x45;#inventario?qr=THM4x45;;2025-10-08T06:06:24Z
TOH4x45;Tornillo hexagonal M4x45mm;TOH4x45;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x45;#inventario?qr=TOH4x45;;2025-10-08T06:06:24Z
THM4x50;Tornillo hexagonal M4x50mm;THM4x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x50;#inventario?qr=THM4x50;;2025-10-08T06:06:24Z
TOH4x50;Tornillo hexagonal M4x50mm;TOH4x50;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x50;#inventario?qr=TOH4x50;;2025-10-08T06:06:24Z
THM4x55;Tornillo hexagonal M4x55mm;THM4x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x55;#inventario?qr=THM4x55;;2025-10-08T06:06:24Z
TOH4x55;Tornillo hexagonal M4x55mm;TOH4x55;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x55;#inventario?qr=TOH4x55;;2025-10-08T06:06:24Z
THM4x60;Tornillo hexagonal M4x60mm;THM4x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x60;#inventario?qr=THM4x60;;2025-10-08T06:06:24Z
TOH4x60;Tornillo hexagonal M4x60mm;TOH4x60;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x60;#inventario?qr=TOH4x60;;2025-10-08T06:06:24Z
THM4x65;Tornillo hexagonal M4x65mm;THM4x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x65;#inventario?qr=THM4x65;;2025-10-08T06:06:24Z
TOH4x65;Tornillo hexagonal M4x65mm;TOH4x65;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x65;#inventario?qr=TOH4x65;;2025-10-08T06:06:24Z
THM4x70;Tornillo hexagonal M4x70mm;THM4x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x70;#inventario?qr=THM4x70;;2025-10-08T06:06:24Z
TOH4x70;Tornillo hexagonal M4x70mm;TOH4x70;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x70;#inventario?qr=TOH4x70;;2025-10-08T06:06:24Z
THM4x75;Tornillo hexagonal M4x75mm;THM4x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x75;#inventario?qr=THM4x75;;2025-10-08T06:06:24Z
TOH4x75;Tornillo hexagonal M4x75mm;TOH4x75;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x75;#inventario?qr=TOH4x75;;2025-10-08T06:06:24Z
THM4x80;Tornillo hexagonal M4x80mm;THM4x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x80;#inventario?qr=THM4x80;;2025-10-08T06:06:24Z
TOH4x80;Tornillo hexagonal M4x80mm;TOH4x80;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x80;#inventario?qr=TOH4x80;;2025-10-08T06:06:24Z
THM4x85;Tornillo hexagonal M4x85mm;THM4x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x85;#inventario?qr=THM4x85;;2025-10-08T06:06:24Z
TOH4x85;Tornillo hexagonal M4x85mm;TOH4x85;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x85;#inventario?qr=TOH4x85;;2025-10-08T06:06:24Z
THM4x90;Tornillo hexagonal M4x90mm;THM4x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x90;#inventario?qr=THM4x90;;2025-10-08T06:06:24Z
TOH4x90;Tornillo hexagonal M4x90mm;TOH4x90;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x90;#inventario?qr=TOH4x90;;2025-10-08T06:06:24Z
THM4x95;Tornillo hexagonal M4x95mm;THM4x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM4x95;#inventario?qr=THM4x95;;2025-10-08T06:06:24Z
TOH4x95;Tornillo hexagonal M4x95mm;TOH4x95;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH4x95;#inventario?qr=TOH4x95;;2025-10-08T06:06:24Z
THM5x100;Tornillo hexagonal M5x100mm;THM5x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x100;#inventario?qr=THM5x100;;2025-10-08T06:06:24Z
TOH5x100;Tornillo hexagonal M5x100mm;TOH5x100;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x100;#inventario?qr=TOH5x100;;2025-10-08T06:06:24Z
THM5x10;Tornillo hexagonal M5x10mm;THM5x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x10;#inventario?qr=THM5x10;;2025-10-08T06:06:24Z
TOH5x10;Tornillo hexagonal M5x10mm;TOH5x10;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x10;#inventario?qr=TOH5x10;;2025-10-08T06:06:24Z
THM5x110;Tornillo hexagonal M5x110mm;THM5x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x110;#inventario?qr=THM5x110;;2025-10-08T06:06:24Z
TOH5x110;Tornillo hexagonal M5x110mm;TOH5x110;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x110;#inventario?qr=TOH5x110;;2025-10-08T06:06:24Z
THM5x120;Tornillo hexagonal M5x120mm;THM5x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x120;#inventario?qr=THM5x120;;2025-10-08T06:06:24Z
TOH5x120;Tornillo hexagonal M5x120mm;TOH5x120;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x120;#inventario?qr=TOH5x120;;2025-10-08T06:06:24Z
THM5x130;Tornillo hexagonal M5x130mm;THM5x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x130;#inventario?qr=THM5x130;;2025-10-08T06:06:24Z
TOH5x130;Tornillo hexagonal M5x130mm;TOH5x130;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x130;#inventario?qr=TOH5x130;;2025-10-08T06:06:24Z
THM5x140;Tornillo hexagonal M5x140mm;THM5x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x140;#inventario?qr=THM5x140;;2025-10-08T06:06:24Z
TOH5x140;Tornillo hexagonal M5x140mm;TOH5x140;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x140;#inventario?qr=TOH5x140;;2025-10-08T06:06:24Z
THM5x150;Tornillo hexagonal M5x150mm;THM5x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x150;#inventario?qr=THM5x150;;2025-10-08T06:06:24Z
TOH5x150;Tornillo hexagonal M5x150mm;TOH5x150;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x150;#inventario?qr=TOH5x150;;2025-10-08T06:06:24Z
THM5x15;Tornillo hexagonal M5x15mm;THM5x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x15;#inventario?qr=THM5x15;;2025-10-08T06:06:24Z
TOH5x15;Tornillo hexagonal M5x15mm;TOH5x15;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x15;#inventario?qr=TOH5x15;;2025-10-08T06:06:24Z
THM5x160;Tornillo hexagonal M5x160mm;THM5x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x160;#inventario?qr=THM5x160;;2025-10-08T06:06:24Z
TOH5x160;Tornillo hexagonal M5x160mm;TOH5x160;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x160;#inventario?qr=TOH5x160;;2025-10-08T06:06:24Z
THM5x20;Tornillo hexagonal M5x20mm;THM5x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x20;#inventario?qr=THM5x20;;2025-10-08T06:06:24Z
TOH5x20;Tornillo hexagonal M5x20mm;TOH5x20;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x20;#inventario?qr=TOH5x20;;2025-10-08T06:06:24Z
THM5x25;Tornillo hexagonal M5x25mm;THM5x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x25;#inventario?qr=THM5x25;;2025-10-08T06:06:24Z
TOH5x25;Tornillo hexagonal M5x25mm;TOH5x25;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x25;#inventario?qr=TOH5x25;;2025-10-08T06:06:24Z
THM5x30;Tornillo hexagonal M5x30mm;THM5x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x30;#inventario?qr=THM5x30;;2025-10-08T06:06:24Z
TOH5x30;Tornillo hexagonal M5x30mm;TOH5x30;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x30;#inventario?qr=TOH5x30;;2025-10-08T06:06:24Z
THM5x35;Tornillo hexagonal M5x35mm;THM5x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x35;#inventario?qr=THM5x35;;2025-10-08T06:06:24Z
TOH5x35;Tornillo hexagonal M5x35mm;TOH5x35;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x35;#inventario?qr=TOH5x35;;2025-10-08T06:06:24Z
THM5x40;Tornillo hexagonal M5x40mm;THM5x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x40;#inventario?qr=THM5x40;;2025-10-08T06:06:24Z
TOH5x40;Tornillo hexagonal M5x40mm;TOH5x40;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x40;#inventario?qr=TOH5x40;;2025-10-08T06:06:24Z
THM5x45;Tornillo hexagonal M5x45mm;THM5x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x45;#inventario?qr=THM5x45;;2025-10-08T06:06:24Z
TOH5x45;Tornillo hexagonal M5x45mm;TOH5x45;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x45;#inventario?qr=TOH5x45;;2025-10-08T06:06:24Z
THM5x50;Tornillo hexagonal M5x50mm;THM5x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x50;#inventario?qr=THM5x50;;2025-10-08T06:06:24Z
TOH5x50;Tornillo hexagonal M5x50mm;TOH5x50;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x50;#inventario?qr=TOH5x50;;2025-10-08T06:06:24Z
THM5x55;Tornillo hexagonal M5x55mm;THM5x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x55;#inventario?qr=THM5x55;;2025-10-08T06:06:24Z
TOH5x55;Tornillo hexagonal M5x55mm;TOH5x55;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x55;#inventario?qr=TOH5x55;;2025-10-08T06:06:24Z
THM5x60;Tornillo hexagonal M5x60mm;THM5x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x60;#inventario?qr=THM5x60;;2025-10-08T06:06:24Z
TOH5x60;Tornillo hexagonal M5x60mm;TOH5x60;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x60;#inventario?qr=TOH5x60;;2025-10-08T06:06:24Z
THM5x65;Tornillo hexagonal M5x65mm;THM5x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x65;#inventario?qr=THM5x65;;2025-10-08T06:06:24Z
TOH5x65;Tornillo hexagonal M5x65mm;TOH5x65;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH5x65;#inventario?qr=TOH5x65;;2025-10-08T06:06:24Z
THM5x70;Tornillo hexagonal M5x70mm;THM5x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM5x70;#inventario?qr=THM5x70;;2025-10-08T06:06:24Z
